Run,Level,Steps,SolutionObjects,Mirrors,Refractors,RuleTransitions,Decoys,TotalObjects,GridWidth,GridHeight,Cl,Ch,Ci,MID,Solved,SolvePhase,SearchNodes,SearchTimeMs,TotalPlacements,InPlaceRotations,Relocations,ExecutionTimeMs,SweepIterations,SweepRelocations,Solve Time (×1000 ms),GenerationTimeMs
936,460,7,6,4,2,3,3,9,16,16,0.0352,0.6,0.3333,0.2642,0,1A,295629,8005.86,0,0,0,12744.14,131,0,21054.69,9.77
937,460,8,6,4,2,4,3,9,16,16,0.0352,0.8,0.3333,0.3242,0,Sweep,372000,8000,0,0,0,8863.28,90,0,17164.06,13.67
938,460,9,7,3,4,1,3,10,16,16,0.0391,0.1667,0.5714,0.1838,0,Sweep,33418,1800.78,2,2,0,23900.39,128,0,26005.86,9.77
939,460,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,0,Sweep,778,11533.2,1,0,1,7005.86,73,1,18845.7,11.72
940,460,4,3,1,2,1,4,7,16,16,0.0273,0.5,0.6667,0.297,0,Sweep,1164,70.31,6,6,0,40158.2,123,0,40529.3,11.72
941,460,5,4,3,1,2,4,8,16,16,0.0313,0.6667,0.25,0.2656,0,Sweep,188,9.77,1,1,0,17121.09,114,0,17435.55,11.72
942,460,6,3,3,0,0,4,7,16,16,0.0273,0,0,0.0137,1,Sweep-S1,5,7.81,1,0,1,8515.63,4,0,8828.13,9.77
943,461,7,5,2,3,1,4,9,16,16,0.0352,0.25,0.6,0.2126,0,Sweep,33426,1984.38,7,7,0,48654.3,136,0,50947.27,11.72
944,461,8,4,1,3,2,4,8,16,16,0.0313,0.6667,0.75,0.3656,0,Sweep,831,17826.17,1,0,1,15460.94,126,1,33589.84,11.72
945,461,9,8,3,5,5,4,12,16,16,0.0469,0.7143,0.625,0.3627,0,Sweep,821,9642.58,0,0,0,37373.05,108,0,47324.22,9.77
946,461,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,21,13.67,2,2,0,10349.61,12,0,10667.97,11.72
947,462,4,3,3,0,0,0,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,29,15.63,3,3,0,13660.16,20,0,13978.52,9.77
948,463,5,3,1,2,1,0,3,16,16,0.0117,0.5,0.6667,0.2892,0,Sweep,758,5681.64,1,0,1,5169.92,53,1,11158.2,9.77
949,463,6,4,2,2,3,0,4,16,16,0.0156,1,0.5,0.4078,1,1B,1,7.81,1,0,1,6517.58,0,0,7138.67,9.77
950,464,7,6,5,1,1,0,6,16,16,0.0234,0.2,0.1667,0.1051,1,Sweep-S1,8,9.77,1,0,1,7873.05,7,0,8185.55,11.72
951,465,8,5,4,1,2,0,5,16,16,0.0195,0.5,0.2,0.1998,1,Sweep-S1,85,15.63,4,4,0,21390.63,20,0,21708.98,9.77
952,466,9,8,6,2,4,0,8,16,16,0.0313,0.5714,0.25,0.2371,1,Sweep-S1,227400,8003.91,0,0,0,1560.55,15,0,9867.19,11.72
953,467,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,6,9.77,1,1,0,6009.77,4,0,6326.17,9.77
954,468,4,3,2,1,2,1,4,16,16,0.0156,1,0.3333,0.3745,0,Sweep,766,7400.39,1,0,1,5880.86,61,1,13582.03,9.77
955,468,5,4,2,2,2,1,5,16,16,0.0195,0.6667,0.5,0.3098,0,Sweep,801,13218.75,1,0,1,9320.31,96,1,22845.7,9.77
956,468,6,5,4,1,2,1,6,16,16,0.0234,0.5,0.2,0.2017,1,Sweep-S1,15,7.81,1,1,0,7707.03,6,0,8015.63,9.77
957,469,7,4,3,1,2,1,5,16,16,0.0195,0.6667,0.25,0.2598,1,Sweep-S1,5,7.81,1,0,1,6634.77,4,0,6941.41,11.72
958,470,8,5,4,1,2,1,6,16,16,0.0234,0.5,0.2,0.2017,0,Sweep,4819,322.27,5,5,0,39996.09,146,0,40625,9.77
959,470,9,8,3,5,3,1,9,16,16,0.0352,0.4286,0.625,0.2711,0,Sweep,519400,8003.91,0,0,0,17095.7,174,0,25400.39,11.72
960,470,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,6,7.81,2,2,0,9828.13,4,0,10142.58,11.72
961,471,4,3,3,0,0,2,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,29,15.63,4,4,0,21863.28,20,0,22183.59,9.77
962,472,5,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,778,13244.14,1,0,1,9417.97,73,1,22966.8,9.77
963,472,6,4,4,0,0,2,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,8,7.81,1,0,1,8771.48,7,0,9083.98,9.77
964,473,7,6,3,3,3,2,8,16,16,0.0313,0.6,0.5,0.2956,0,Sweep,404800,8005.86,0,0,0,10933.59,113,0,19240.23,11.72
965,473,8,6,1,5,2,2,8,16,16,0.0313,0.4,0.8333,0.3023,1,1B,1,7.81,1,0,1,6041.02,0,0,6654.3,11.72
966,474,9,8,6,2,3,2,10,16,16,0.0391,0.4286,0.25,0.1981,0,Sweep,862,16560.55,1,0,1,18226.56,157,1,35089.84,11.72
967,474,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,0,Sweep,33539,10351.56,0,0,0,11445.31,58,0,22105.47,11.72
968,474,4,3,1,2,1,3,6,16,16,0.0234,0.5,0.6667,0.2951,1,Sweep-S2,721,8093.75,1,0,1,1750,16,1,10150.39,9.77
969,475,5,4,2,2,2,3,7,16,16,0.0273,0.6667,0.5,0.3137,0,Sweep,362400,8007.81,0,0,0,7048.83,73,0,15359.38,9.77
970,475,6,5,4,1,1,3,8,16,16,0.0313,0.25,0.2,0.1306,0,Sweep,1242,54.69,4,4,0,33642.58,145,0,34003.91,9.77
971,475,7,5,4,1,2,3,8,16,16,0.0313,0.5,0.2,0.2056,1,Sweep-S1,5,7.81,1,0,1,7343.75,4,0,7654.3,9.77
972,476,8,4,3,1,1,3,7,16,16,0.0273,0.3333,0.25,0.1637,1,Sweep-S1,8329,429.69,4,4,0,30179.69,64,0,30914.06,11.72
973,477,9,7,6,1,2,3,10,16,16,0.0391,0.3333,0.1429,0.1481,1,Sweep-S1,220200,8007.81,0,0,0,1384.77,13,0,9693.36,9.77
974,478,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,0,Sweep,262234,8005.86,0,0,0,7847.66,81,0,16160.16,11.72
975,478,4,3,3,0,0,4,7,16,16,0.0273,0,0,0.0137,1,Trivial,0,0,0,0,0,0,0,0,308.59,11.72
976,479,5,4,3,1,1,4,8,16,16,0.0313,0.3333,0.25,0.1656,0,Sweep,667,29.3,6,6,0,46636.72,138,0,46972.66,9.77
977,479,6,3,1,2,1,4,7,16,16,0.0273,0.5,0.6667,0.297,0,Sweep,348200,8003.91,0,0,0,7246.09,74,0,15550.78,9.77
978,479,7,6,3,3,2,4,10,16,16,0.0391,0.4,0.5,0.2395,0,Sweep,445400,8007.81,0,0,0,13441.41,135,0,21753.91,11.72
979,479,8,6,3,3,3,4,10,16,16,0.0391,0.6,0.5,0.2995,0,Sweep,814,14080.08,1,0,1,13384.77,109,1,27769.53,9.77
980,479,9,6,5,1,2,4,10,16,16,0.0391,0.4,0.1667,0.1729,0,Sweep,421800,8007.81,0,0,0,11712.89,121,0,20023.44,9.77
981,479,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,0,Sweep,750,3593.75,1,0,1,4472.66,45,1,8375,9.77
982,479,4,3,1,2,1,0,3,16,16,0.0117,0.5,0.6667,0.2892,0,Sweep,787,7884.77,1,0,1,7958.98,82,1,16144.53,9.77
983,479,5,3,3,0,0,0,3,16,16,0.0117,0,0,0.0059,1,1B,1,7.81,1,0,1,4603.52,0,0,5212.89,9.77
984,480,6,5,4,1,1,0,5,16,16,0.0195,0.25,0.2,0.1248,0,Sweep,33580,9601.56,0,0,0,14490.23,99,0,24396.48,11.72
985,480,7,6,4,2,3,0,6,16,16,0.0234,0.6,0.3333,0.2584,0,Sweep,222,13.67,6,6,0,43179.69,147,0,43496.09,9.77
986,480,8,6,4,2,2,0,6,16,16,0.0234,0.4,0.3333,0.1984,0,Sweep,304,15.63,3,3,0,30744.14,166,0,31066.41,11.72
987,480,9,4,2,2,3,0,4,16,16,0.0156,1,0.5,0.4078,1,Sweep-S1,8,11.72,1,0,1,7060.55,7,0,7378.91,11.72
988,481,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,21,15.63,2,2,0,10841.8,12,0,11164.06,9.77
989,482,4,3,1,2,1,1,4,16,16,0.0156,0.5,0.6667,0.2911,1,Sweep-S1,151,19.53,3,3,0,14585.94,5,0,14906.25,11.72
990,483,5,4,2,2,3,1,5,16,16,0.0195,1,0.5,0.4098,0,Sweep,770,12083.98,1,0,1,6181.64,65,1,18568.36,9.77
991,483,6,5,2,3,3,1,6,16,16,0.0234,0.75,0.6,0.3567,0,Sweep,8427,423.83,4,4,0,29017.58,96,0,29748.05,9.77
992,483,7,4,3,1,2,1,5,16,16,0.0195,0.6667,0.25,0.2598,0,Sweep,770,12296.88,1,0,1,8294.92,65,1,20896.48,9.77
993,483,8,7,4,3,5,1,8,16,16,0.0313,0.8333,0.4286,0.3513,0,Sweep,361600,8021.48,0,0,0,8699.22,90,0,17023.44,11.72
994,483,9,6,3,3,3,1,7,16,16,0.0273,0.6,0.5,0.2937,0,Sweep,790,15587.89,1,0,1,11171.88,85,1,27064.45,11.72
995,483,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,21,27.34,2,2,0,10349.61,12,0,10679.69,9.77
996,484,4,3,2,1,1,2,5,16,16,0.0195,0.5,0.3333,0.2264,0,Sweep,91,15.63,2,2,0,18849.61,72,0,19171.88,9.77
997,484,5,4,2,2,3,2,6,16,16,0.0234,1,0.5,0.4117,0,Sweep,32964,1599.61,5,5,0,37101.56,122,0,39001.95,9.77
998,484,6,5,2,3,3,2,7,16,16,0.0273,0.75,0.6,0.3587,0,Sweep,33426,2060.55,6,6,0,39230.47,136,0,41593.75,9.77
999,484,7,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,262218,8000,0,0,0,6283.2,65,0,14587.89,9.77
1000,484,8,5,2,3,1,2,7,16,16,0.0273,0.25,0.6,0.2087,0,Sweep,786,13408.2,1,0,1,7726.56,81,1,21439.45,9.77
